fair_slug,gallery_name_en,source_url,reason,seed_url_type,target_year
frieze_london,Adams and Ollman,https://adamsandollman.com/Past-Exhibitions,max7_seed_pool_fix2,listing,2025
frieze_london,Arcadia Missa,https://arcadiamissa.com/category/exhibition,max7_seed_pool_fix2,listing,2025
liste,Anca Poteraﾅ殷 Gallery,https://www.ancapoterasu.com/exhibitions,max7_seed_pool_fix2,listing,2025
