fair_slug,gallery_name_en,source_url,reason,seed_url_type,target_year
frieze_london,Adams and Ollman,https://adamsandollman.com/Antonia-Kuo-Subcycle,focus-detail,detail,2025
frieze_london,Arcadia Missa,https://arcadiamissa.com/condo-2025-243-luz-roland-ross,focus-detail,detail,2025
frieze_london,Anca Potera?u Gallery,https://www.ancapoterasu.com/expozitii/if-we-lived-here-wed-be-home-by-now,focus-detail,detail,2025
