Galerie Poggi（ｷﾞｬﾗﾘｰ･ﾎﾟｯｼﾞ / ﾊﾟﾘ）,https://galeriepoggi.com/en/exhibitions/archives/,https://galeriepoggi.com/en/artists/
Project 88（ﾌﾟﾛｼﾞｪｸﾄ88 / ﾑﾝﾊﾞｲ）,https://www.project88.in/exhibitions/,https://www.project88.in/artists/
Proyectos Ultravioleta（ﾌﾟﾛｲｴｸﾄｽ･ｳﾙﾄﾗｳﾞｨｵﾚﾀ / ｸﾞｱﾃﾏﾗｼﾃｨ）,https://uvuvuv.com/shows/exposition_type/past/,https://uvuvuv.com/artists/
Almine Rech（ｱﾙﾐﾝ･ﾚｯｼｭ / ﾊﾟﾘ･ﾌﾞﾘｭｯｾﾙ･ﾛﾝﾄﾞﾝ･ﾆｭｰﾖｰｸ･ｼｬﾝﾊｲ･ﾓﾅｺ）,https://www.alminerech.com/exhibitions/?d=2025,https://www.alminerech.com/artists/
Phillida Reid（ﾌｨﾘﾀﾞ･ﾘｰﾄﾞ / ﾛﾝﾄﾞﾝ）,https://www.phillidareid.com/programme,https://www.phillidareid.com/artists
Thaddaeus Ropac（ﾀﾃﾞｳｽ･ﾛﾊﾟｯｸ / ﾐﾗﾉ･ﾛﾝﾄﾞﾝ･ﾊﾟﾘ･ｻﾞﾙﾂﾌﾞﾙｸ･ｿｳﾙ）,https://ropac.net/exhibitions/,https://ropac.net/artists
Richard Saltoun Gallery（ﾘﾁｬｰﾄﾞ･ｻﾙﾄﾝ･ｷﾞｬﾗﾘｰ / ﾛﾝﾄﾞﾝ･ﾛｰﾏ･ﾆｭｰﾖｰｸ）,https://www.richardsaltoun.com/exhibitions/past/,https://www.richardsaltoun.com/artists/list/
Esther Schipper（ｴｽﾃﾙ･ｼｯﾊﾟｰ / ｿｳﾙ･ﾊﾟﾘ･ﾍﾞﾙﾘﾝ）,https://www.estherschipper.com/exhibitions/#past,https://www.estherschipper.com/artists/
Seventeen（ｾｳﾞﾝﾃｨｰﾝ / ﾛﾝﾄﾞﾝ）,https://www.seventeengallery.com/exhibitions/,https://www.seventeengallery.com/artists/
Société（ｿｼｴﾃ / ﾍﾞﾙﾘﾝ）,https://societeberlin.com/exhibitions/,https://societeberlin.com/artists/
Soft Opening（ｿﾌﾄ･ｵｰﾌﾟﾆﾝｸﾞ / ﾛﾝﾄﾞﾝ）,https://www.softopening.london/exhibitions,https://www.softopening.london/artists
Southern Guild（ｻｻﾞﾝ･ｷﾞﾙﾄﾞ / ﾛｽｱﾝｾﾞﾙｽ･ｹｰﾌﾟﾀｳﾝ）,https://southernguild.com/exhibitions,https://southernguild.com/artists
Sprüth Magers（ｼｭﾌﾟﾙｰｽ･ﾏｶﾞｰｽ / ﾍﾞﾙﾘﾝ･ﾛﾝﾄﾞﾝ･ﾛｻﾝｾﾞﾙｽ･ﾆｭｰﾖｰｸ）,https://spruethmagers.com/exhibitions/past/,https://spruethmagers.com/artists/
Stevenson（ｽﾃｨｰﾌﾞﾝｿﾝ / ｹｰﾌﾟﾀｳﾝ･ﾖﾊﾈｽﾌﾞﾙｸﾞ･ｱﾑｽﾃﾙﾀﾞﾑ）,https://www.stevenson.info/exhibitions-previous,https://www.stevenson.info/artists
Sullivan+Strumpf（ｻﾘﾊﾞﾝ･ｱﾝﾄﾞ･ｽﾄﾗﾝﾌﾟ / ﾒﾙﾎﾞﾙﾝ･ｼﾄﾞﾆｰ･ｼﾝｶﾞﾎﾟｰﾙ）,https://www.sullivanstrumpf.com/exhibitions?showHidden=true,https://www.sullivanstrumpf.com/artists
The Sunday Painter（ｻﾞ･ｻﾝﾃﾞｰ･ﾍﾟｲﾝﾀｰ / ﾛﾝﾄﾞﾝ）,https://thesundaypainter.co.uk/exhibitions/,https://thesundaypainter.co.uk/artists/
Timothy Taylor（ﾃｨﾓｼｰ･ﾃｲﾗｰ / ﾛﾝﾄﾞﾝ･ﾆｭｰﾖｰｸ）,https://www.timothytaylor.com/exhibitions?section=exhibitions-grid-past,https://www.timothytaylor.com/artists/
Tiwani Contemporary（ﾃｨﾜﾆ･ｺﾝﾃﾝﾎﾟﾗﾘｰ / ﾗｺﾞｽ･ﾛﾝﾄﾞﾝ）,https://www.tiwani.co.uk/exhibitions/,https://www.tiwani.co.uk/artists/
Uffner & Liu（ｱﾌﾅｰ&ﾘｳ / ﾆｭｰﾖｰｸ）,https://uffnerliu.com/exhibitions/past/,https://uffnerliu.com/artists/
Union Pacific（ﾕﾆｵﾝ･ﾊﾟｼﾌｨｯｸ / ﾛﾝﾄﾞﾝ）,https://www.unionpacific.co.uk/exhibitions/,https://www.unionpacific.co.uk/artists/
Vadehra Art Gallery（ｳﾞｧﾃﾞﾗ･ｱｰﾄ･ｷﾞｬﾗﾘｰ / ﾆｭｰﾃﾞﾘｰ）,https://www.vadehraart.com/exhibitions/past/,https://www.vadehraart.com/artists/
Michael Werner Gallery（ﾏｲｹﾙ･ｳｪﾙﾅｰ･ｷﾞｬﾗﾘｰ / ﾆｭｰﾖｰｸ･ﾛﾝﾄﾞﾝ･ﾛｽｱﾝｾﾞﾙｽ･ｱﾃﾈ･ﾍﾞﾙﾘﾝ）,https://www.michaelwerner.com/exhibitions/past,https://www.michaelwerner.com/artists
White Cube（ﾎﾜｲﾄ･ｷｭｰﾌﾞ / ﾛﾝﾄﾞﾝ･ﾎﾝｺﾝ･ﾆｭｰﾖｰｸ･ﾊﾟﾘ･ｿｳﾙ）,https://www.whitecube.com/exhibitions/archive,https://www.whitecube.com/artists
David Zwirner（ﾃﾞｲｳﾞｨｯﾄﾞ･ﾂｳｨﾙﾅｰ / ﾎﾝｺﾝ･ﾛｽｱﾝｾﾞﾙｽ･ﾛﾝﾄﾞﾝ･ﾆｭｰﾖｰｸ･ﾊﾟﾘ）,https://www.davidzwirner.com/exhibitions/past-exhibitions,https://www.davidzwirner.com/artists
